#  mag    s2    col   pd
      -16.060889     0.029531777       1.4976483       87.137460
      -15.538766      0.20271844       1.3955198       101.71575
      -15.217677       2.0191012       1.3300908       81.022798
      -16.482968      0.32814145       1.5118086       85.255134
      -15.801974     -0.33902564       1.1851935       120.86834
      -14.278590      -1.4219540       1.4580284       103.72042
      -15.282312     -0.84546315       1.3520349       114.78409
      -15.210552     -0.59388047       1.4986971       90.804786
      -15.285655      0.21615623       1.3310687       87.922071
      -15.124541      0.87995307      0.84139078       125.67436
      -15.567760     -0.91537552       2.0511415       62.929720
      -15.736218      0.44482190       1.4647277       108.17067
      -16.139093       1.2724741      0.89213906       101.84587
      -14.823948    -0.013564054       1.4704881       113.38701
      -15.195604      0.25402272       1.4446701       85.918507
      -15.616141       1.1058960       1.2286063       83.766719
      -15.506309      0.62414811       1.5949583       89.999131
      -13.115413     -0.29006423       1.5679982       117.81399
      -16.841418       1.0852789      0.97435057       101.51749
      -14.851888      0.20930183       1.4476630       93.655924
      -15.482885      0.89936456       1.7165965       98.406628
      -16.575193       1.6585820       1.1620201       71.623141
      -15.133399      0.42511292       1.2815392       87.409731
      -14.217735     -0.84841479       1.6219188       110.23385
      -16.061953       1.3751592       1.1578016       73.542952
      -16.770623       1.1771113       1.1358288       120.91745
      -15.164386       1.2361026       1.5108517       108.57145
      -13.611614      -1.6758698       1.3566405       99.860468
      -14.550461      0.10577337       2.3047620       56.104553
      -16.056606       1.1562640       1.3944078       73.337112
      -15.454126      0.69782476       1.4513467       91.686272
      -15.775803      0.44402982       1.4236752       77.391400
      -14.588858     -0.46053577       1.4817684       98.742360
      -16.190239      0.86776361       1.6846847       56.498025
      -15.137689     0.058539269       1.4142142       111.83868
      -14.557216      0.35261897       1.8238273       93.271551
      -15.439260      0.45674942       1.1149352       98.170034
      -14.412080      0.58035039       1.1309446       88.555464
      -14.524718     -0.34302837       1.4813293       98.135215
      -16.056985       1.0511443      0.49246950       109.99792
      -15.894687      0.94221866       1.5972823       82.087756
      -15.489488     -0.36085452       1.5456684       107.67410
      -15.063337    -0.011742735      0.92538595       110.38364
      -14.156474     -0.14557268       1.1798294       100.11102
      -15.612343      0.46599714       1.9584599       96.590647
      -15.915223      0.78388410       1.2465217       83.626334
      -13.771937      -1.1228983       1.5696350       106.72948
      -15.397651       1.6075506       1.0922694       132.31057
      -15.495275     0.011636434       1.8149922       88.574094
      -15.208876     -0.78251068       1.9263997       91.132948
      -15.324601      0.12146231       1.9874123       64.452516
      -15.929992      0.91674728       1.1728342       97.704789
      -14.444348      0.17603788       1.2187289       101.46100
      -17.183576       1.7795777       1.0091282       96.614883
      -14.696039     -0.46372562       1.2317005       132.34565
      -13.732761     -0.48374536       1.4441360       80.971968
      -14.338886     -0.56905980      0.94899347       127.23612
      -15.321452      0.98179783       1.5275580       75.596562
      -16.415518      0.62824750       1.2625909       59.164682
      -13.639748     -0.32898632       1.4513988       103.24164
      -15.274888     -0.74380065       1.8190707       107.30153
      -13.655660      0.81233440       1.2125383       98.547102
      -15.488071       1.0979402       1.7273116       64.726378
      -15.701973       1.9938851       1.4988312       80.219797
      -14.060416      0.36460922       1.3696330       113.57227
      -14.405165     -0.16876472       1.4706815       103.30170
      -16.259647       1.8697169       1.1068123       79.002821
      -14.895336     -0.65149989       1.7430668       113.15777
      -15.700900       1.6682454      0.89685328       80.916511
      -16.448970      0.49202472       1.5392433       95.020468
      -16.342257       1.6180164       1.4495748       111.11765
      -14.822105      -1.7386579      0.77419292       126.16451
      -15.172714      0.89458475       1.2032196       86.593213
      -14.349304     -0.48728934       1.4741075       107.65953
      -15.195955      0.29713914       1.0524595       118.47083
      -15.639750     -0.50088852       1.4411028       99.696102
      -15.964615      0.97286639       1.2608675       99.416875
      -15.679602      0.68067792       1.0694986       106.37050
      -14.176891      0.11023617      0.88638317       144.44636
      -15.013091     0.073280176       1.5125170       82.967089
      -16.073481      0.82359717       1.5842797       84.925225
      -16.570476   -0.0034539669       1.1911162       113.63479
      -13.419262     -0.84214244       1.6328370       106.75976
      -13.756261    0.0096661413       1.1311255       104.72450
      -16.514150       1.1130734       1.2136135       97.054374
      -15.579473      0.64835204       1.8534148       77.785455
      -15.853157     -0.26235341       1.5750608       88.831374
      -14.142041     -0.52175665       1.3201202       114.98868
      -15.922947    -0.032383178       1.0821536       99.985766
      -14.976364      0.88122509       1.3901806       61.916586
      -14.451227      0.54802153       1.4462896       76.951496
      -14.815259    -0.057922996       1.4016781       86.388470
      -15.796346      0.39176679       1.2377448       95.853959
      -15.677096      0.67895817      0.91569918       88.158431
      -13.753955     -0.39071394       1.5670144       98.927768
      -16.139576       1.6170915       1.4124925       78.847118
      -14.546518     0.074091576       1.4878837       79.432553
      -16.307513      0.74778328       1.1517885       90.245883
      -14.832489     -0.17025304       1.7257097       88.062055
      -14.623174     -0.66394292       1.0933359       102.01224
      -16.952503       1.3598052      0.98320025       77.277931
      -15.256628       1.6693504       1.1432714       118.13187
      -14.369851      -1.5671958       1.2208097       95.825909
      -13.683282     -0.62771631       1.5338456       98.771983
      -16.091563     -0.53844422       1.4764633       112.03584
      -16.456185      0.64121011       1.3924384       86.627440
      -14.978755     -0.41050933       1.2542489       81.342612
      -14.554064     -0.15655964       1.4759781       88.977814
      -15.274601      0.95712243       1.3729189       75.929192
      -17.000238       1.6923144       1.3639411       75.562444
      -15.907419      0.51927552       1.6462663       91.005718
      -14.563729      0.44412384      0.57313685       120.09518
      -16.073420      0.86575328       1.1126332       120.05269
      -15.256975      0.12428877       1.1668288       136.70707
      -14.740405      0.48581027       1.4110716       99.775134
      -15.141221       1.1128113       1.7188219       100.62386
      -14.156816     -0.85175911       1.4147237       120.12650
      -14.599032      0.24803163       1.3584716       114.76270
      -15.281482     -0.12019566       1.3716163       119.43686
      -14.405877      -1.0349527       1.1831484       130.43025
      -15.241073     0.013524669      0.83844534       103.52515
      -16.183894      0.94071751      0.81544774       112.12989
      -15.831835      0.87452457       1.3156289       101.03223
      -15.879412     -0.13413360       1.0201596       96.084513
      -14.578461      0.26236097       1.9293790       65.865968
      -15.313681       2.0699392       2.0428755       51.052838
      -14.158922     -0.84594046      0.97738635       149.74942
      -15.269456      0.36948106       1.7533440       49.094668
      -16.188652      0.44439724       1.3320886       125.02135
      -15.295705     -0.16679784       1.2885260       129.62156
      -15.035359     -0.53159931       1.6266168       92.019315
      -14.976005      0.69815533       1.2419669       119.77420
      -15.137567     -0.56535074       1.7576670       86.494605
      -15.457696     -0.23529287       1.0114814       113.64248
      -15.281432     -0.34522938       1.3143134       132.37870
      -17.247935       1.6070139      0.69284072       121.53980
      -16.801172       1.5496350      0.98267002       87.724579
      -15.949284      0.84385780       1.5777302       54.018084
      -15.671420     -0.30902094       1.7110505       79.042254
      -15.512701      0.83185347      0.89035087       117.58155
      -15.721994      0.93994462       1.3218651       81.935590
      -15.683528      0.19574862       1.2448692       130.05307
      -16.865688       1.0072686       1.0602090       89.790253
      -17.324837       2.0823024       1.1662650       80.901316
      -15.174856     -0.13668526       1.6627793       76.318035
      -14.811575     -0.65588652       1.3872001       79.898618
      -15.322520     -0.89057015       1.4938517       93.420342
      -14.578286      0.50643104       1.3539911       70.222038
      -14.431651     -0.59048372       1.4543277       90.317981
      -16.528599      0.31141620      0.62456209       137.49279
      -14.847242     -0.19466632       1.3262143       123.49297
      -14.942126       1.0821376       1.8136737       99.262989
      -14.417957     -0.76217252       1.1683414       118.45715
      -16.175900       1.2899470       1.1973077       72.992322
      -14.263380      -1.0517471       1.6184297       125.46165
      -14.646470      0.22689841       1.0802968       135.64261
      -16.565684      0.71571241       1.3750425       80.387147
      -15.534389      0.56448654       1.9369403       66.442736
      -15.258663      0.98264113       1.3325119       76.656662
      -14.520321      0.57757054       1.4837894       93.179308
      -14.748898       1.7892358       1.7825393       52.172514
      -16.198312     -0.27488985       1.0896767       86.456079
      -14.223803     -0.10968960       1.4723520       104.00488
      -15.949529       2.4535138       1.4484858       61.116914
      -16.812191       1.9867251       1.3619159       71.113598
      -15.676264       2.1899212       1.3741586       104.09949
      -15.534798      0.21315560       1.7090733       99.937883
      -15.753048      0.59923778       1.1650860       95.415347
      -14.642868     -0.36640834      0.83706896       134.45019
      -16.767565       1.4491434       1.5360814       90.079800
      -14.434682     -0.88894718       1.7597816       72.623615
      -15.000312      0.67252351       1.4077245       97.436900
      -14.687088     -0.31628966       1.0426071       119.27389
      -14.436288     -0.53054802       1.4125367       92.892319
      -14.084437     -0.27250511       1.4903223       100.90774
      -13.308847      -2.0530804       1.5366533       126.57695
      -13.873017      -1.4292954       1.3018494       113.58303
      -16.321133      0.79003686       1.0482728       100.41351
      -15.647344      -1.6092621       1.4713959       94.299452
      -14.311785      0.59589993       1.7231869       94.629760
      -14.679258     0.027633429       1.2867072       122.24827
      -14.888041      0.37758734      0.97315246       116.42077
      -15.122551      0.12155135       1.6685789       99.450187
      -15.060704     -0.57851742       1.2239430       100.30860
      -15.359970     -0.21156610       1.0352898       114.97595
      -14.162168      0.22446003       1.2062977       95.755097
      -17.225833       1.5001994       1.2695811       58.502427
      -15.930140       1.1998380       1.2717308       93.469513
      -15.234525     -0.67479205      0.98571666       74.768593
      -14.769134      0.41066291       1.5244199       98.984398
      -15.907050       1.7576082      0.63196100       115.96458
      -17.162632       1.0825703       1.1903422       94.353292
      -16.834393       2.3763031      0.74751363       93.074485
      -15.407330       1.6486038       1.2561920       106.97809
      -15.807396     -0.48643305       1.1421726       115.77187
      -15.593654      0.29878480       1.0148148       127.54980
      -14.675091      0.48615445       1.3295652       89.611096
      -14.122684      0.74859845       1.5664742       99.042483
      -15.063336       1.2964871       1.8499133       64.275414
      -14.310618     -0.56536362       1.3999098       97.136980
      -14.393614     -0.58637137       1.3038586       122.40756
      -14.857527      -1.3449794       1.3381245       99.453443
      -13.919373     -0.46406925       1.5259133       104.28953
      -17.110715       2.4016155       1.0522049       71.304134
      -16.489236       2.1188931       1.3427579       98.795246
      -17.207045       1.7263615       1.0565161       84.997416
      -15.929543      0.41856469       1.9090798       71.778058
      -14.302527      -1.2038421       1.4542210       91.055322
      -14.502027      0.37767562       1.5071572       109.05154
      -14.760713     -0.34539503       1.2285757       115.01228
      -14.057228      -1.2892826       1.4030717       105.60549
      -16.208291      0.12111991       1.0101050       97.818672
      -14.648159     -0.99768723       1.1965118       109.81640
      -16.167400       1.5073878       1.2221512       83.504195
      -15.773018       1.6422236       1.1898166       84.799397
      -14.945453     -0.91410613       1.6493047       74.881444
      -15.035679     -0.38948286       1.8832115       97.782319
      -14.413479      -1.7039975       1.8631503       72.530069
      -15.040305       2.3021806       1.6348309       44.123789
      -16.932833       1.5564569       1.2753906       68.237686
      -14.445581      0.14101347       1.4653507       80.541927
      -16.144108       1.0663417      0.93937512       80.444063
      -14.693671    -0.062440656       1.1227815       98.713844
      -14.134617      0.98294150       1.5535974       58.239504
      -15.133410      0.31053661       1.0727047       107.18534
      -16.020047      0.31489501       1.4387679       65.263530
      -15.520411     -0.81242441       1.4119834       109.99110
      -14.995010      -1.1243761       1.0224387       118.75963
      -14.092578      -1.3524324       1.3360832       96.813890
      -15.812633     -0.44825686       1.2777681       85.916280
      -16.813316       2.3667724       1.8719052       80.654764
      -15.669735      0.45578677      0.81642267       126.36029
      -15.122357      0.39644953       1.4293989       83.393813
      -16.615693       1.4298927       1.2902205       77.707723
      -13.651882      -1.7849175       1.4934663       111.76519
      -16.183320       2.0371543       1.0340003       122.91890
      -14.495522      0.66365903       1.0668195       131.78028
      -14.343341       1.2779808       1.4121149       105.98322
      -16.022470     -0.72935311       1.5098961       91.840283
      -13.995932       1.2707508       1.0820416       103.92819
      -14.393921     -0.42195297      0.99375328       147.39116
      -16.438444       1.5639542      0.97701008       107.91265
      -16.208629       1.5087804      0.82203190       117.53833
      -16.758566       1.0976575       1.5188202       73.707973
      -15.702713       1.4898751       1.5156162       116.38807
      -14.540626      0.85185820       1.1983625       110.43073
      -15.200099     -0.71251062       1.5813150       75.680102
      -16.368356     0.011769701       1.4883691       109.88747
      -15.737085       1.1286552      0.77480501       121.11722
      -16.421716      0.42664329       1.3112829       87.850938
      -17.026223       1.2507293       1.1038015       108.52295
      -16.359191      0.79292107       2.1668459       53.847966
      -15.939871      0.11810765      0.91589442       104.84192
      -15.558197      0.36535949       1.4534146       97.437362
      -13.711570      -1.0911028       1.4637271       98.281123
      -15.645929      0.50649935       1.7072741       85.061602
      -15.343537       2.4312256       1.1766462       98.312439
      -15.803321      0.30631314       1.3129876       100.15854
      -15.319003     -0.78390137       1.2908368       112.66217
      -14.745015      0.72826939       1.5379983       95.328137
      -15.213525   -0.0067267127       1.4367075       89.298994
      -14.844844      0.59032806      0.99538992       97.164927
      -13.477109     -0.83000808       1.3235960       107.19831
      -14.643082      -1.0476613       1.3690288       107.36446
      -14.716905      -1.6773014       1.2502920       101.91083
      -14.479565    -0.041421323       1.4510553       113.96953
      -14.192752     -0.26682100       1.6962095       78.930153
      -17.752759       2.8333445      0.77301789       90.091334
      -14.977191     -0.39036051      0.99111473       122.54885
      -14.892179      -1.0833326       1.8415135       119.51769
      -16.892379       1.5870127       1.1726606       109.72903
      -12.746065     -0.86245409       1.3516601       114.06408
      -16.337784     0.094496202       1.4461856       77.429173
      -16.158970   -0.0078219120       1.2851833       96.428832
      -15.585212       1.0179203       1.1699948       99.855247
      -16.335367       1.2903185      0.96863083       94.617439
      -14.567101      -1.0085523       1.4098838       102.91746
      -14.067346     -0.74335119       1.5110690       107.84855
      -16.691809      0.82382191       1.4687896       96.703388
      -14.584659    -0.055255172       1.0068829       111.48014
      -15.903744     -0.87645858       1.1491809       103.12661
      -14.933313       1.4597858       1.1819837       88.676337
      -15.636615     -0.35111819      0.92580450       114.52240
      -16.051964      0.55132655       1.6098253       67.918344
      -16.789642       2.2494949       1.5688423       77.391520
      -14.808485      0.36146411      0.98608069       129.95768
      -14.699788     -0.24658256       1.4018182       100.36410
      -15.175755     0.080288578       1.7080131       102.74129
      -13.983553      -1.8635515      0.92817980       129.49682
      -13.010899      -1.2990146       1.7396013       91.058593
      -14.449719      0.16860755       1.4303854       87.478216
      -14.071366    -0.034868744       1.3520370       111.32222
      -13.463056      -1.7156628       1.5158591       117.67140
      -13.572993     -0.17396441       1.4979098       85.353812
      -16.627361       2.2025243       1.2355154       101.68666
      -13.944603     -0.83625038       1.4686042       102.26887
      -14.940699     -0.30690483       1.1226180       111.29719
      -15.389231      0.28990401       1.4886635       94.784234
      -15.711876       1.1466041       1.2056015       95.533501
      -14.764284      0.16687200       1.2579673       108.75507
      -16.991242       2.2639853       1.1637074       61.207667
      -14.870539      0.74238704       1.6322022       56.542147
      -12.994405     -0.75063169       1.8002104       113.30634
      -16.819310       1.8052932       1.0254043       109.77784
      -15.636740     0.076536750       1.0531464       110.45843
      -15.109974      0.94795266       1.1126299       104.87710
      -16.301217      0.66648018       1.4026293       88.727821
      -16.094249      0.50774635       1.1351894       109.26970
      -15.906153       1.0138007      0.93962528       89.695685
      -15.951449     -0.55065278       1.3651062       115.47140
      -16.162810       1.1977619       1.3275939       82.135649
      -13.817897     -0.86673148       1.7118876       69.170542
      -15.679653      0.27357078       1.3391871       102.88002
      -15.684226      0.45922478       1.3632770       99.749229
      -13.765789     -0.66276341       1.5893529       96.080496
      -14.815609      0.57400684      0.99103080       105.13414
      -16.213752       1.7738013       1.4723404       91.890072
      -16.328644      0.41632435       1.3607123       91.515159
      -14.077635      0.61534972       1.7323311       84.795531
      -15.331486      -1.5607994       1.4169130       104.50920
      -16.250532       1.9212880      0.55668857       115.11301
      -15.567658       1.7175365      0.82738470       98.338064
      -15.537376     -0.25654120       1.3478374       123.27886
      -13.647700      -1.1583804      0.50181612       150.77901
      -16.568373       2.7214771       1.0904070       85.572625
      -16.626626      0.89153721      0.89895363       102.79034
      -15.194000      0.62076121       1.9623529       60.403400
      -14.546701     -0.57931583       1.7320494       97.045219
      -14.713901       1.0175811       1.4477604       98.732045
      -14.197232      -1.2655008       1.8147585       93.268051
      -15.018925       1.3715652       1.5217775       85.095359
      -14.780630     -0.19016747       1.0103452       128.01905
      -15.967643       1.9802619       1.2309895       105.42558
      -14.897615      0.58327896       1.6570561       97.069409
      -14.219198     0.024344006       1.1942404       126.54745
      -13.220036      -1.2571620       1.9748998       89.117504
      -15.278210      0.97816048      0.94889419       137.67323
      -15.220611     -0.46921901       1.6184233       92.660117
      -15.272968      0.24643164       1.7159618       82.693654
      -15.799945      0.72202637       1.2416592       95.439268
      -16.616993      0.36985118       1.2686798       104.98701
      -15.040577       1.3761498       1.2877014       98.347128
      -15.362747    -0.055392603       1.0155648       128.44642
      -16.876110      0.36973320       1.0822947       117.23061
      -14.388954     -0.49788847       1.9393984       97.525530
      -16.432182       1.0161755       1.2979636       72.585502
      -15.139842    -0.027652270       1.4774885       80.339054
      -15.008666     -0.53196292       1.1914134       124.81564
      -16.242037       1.1167485      0.92638491       83.876657
      -16.296582      0.95045776      0.91206362       105.02726
      -14.466207       1.1080853       1.0571486       112.83773
      -15.341243     -0.85702086       1.2379308       99.642352
      -14.854175      0.35050126       1.0580527       91.996582
      -15.749606      0.90280774       1.3589320       101.71710
      -16.186419       1.7110691      0.98928515       69.721257
      -15.872592      0.96042347       1.6865273       69.230584
      -14.345710      0.44952148       1.6882027       68.455173
      -14.957406     0.085811171       1.4367839       103.41882
      -16.640670      0.66358666       1.2659662       80.640056
      -15.688820      0.35610641       1.5447205       91.213639
      -15.210627      0.22700428       1.1401916       116.75900
      -13.540379     -0.61311784       1.3273413       93.895965
      -13.927726      0.19012757      0.97498674       136.28160
      -14.113020     -0.20757172       1.6029660       80.952565
      -16.545835      0.81833168       1.5749141       66.713470
      -14.065593     -0.53585636       1.9527240       64.768276
      -15.112552     -0.99270967       1.5920626       84.895153
      -15.010970       1.3923233       1.5038343       93.343212
      -16.159366     -0.15753713       1.7105789       86.540478
      -13.410297      -1.1802981       1.7022656       89.443601
      -14.757574     -0.59072758       1.4378644       67.099740
      -16.200045       1.9428356       1.3945463       80.461114
      -15.958987       1.5350108       1.1283443       112.75303
      -15.533630       1.6874669       1.3007847       82.722748
      -14.317815     -0.82738540       1.2118952       115.12126
      -14.624255      0.54357880       1.3168550       69.874428
      -14.217737      -2.2791062      0.82496908       133.61214
      -14.975024     -0.42197988       1.4496678       109.66670
      -15.881556    -0.080689673       1.6728942       68.640617
      -16.327626      0.98639830      0.88035429       70.608707
      -15.465747      0.13244752       1.5553920       117.57279
      -15.188474     -0.65499409       1.5841443       82.404585
      -16.706277       1.1430041       1.3176461       74.203861
      -16.913310    -0.083592115       1.3102706       110.15114
      -16.581688       1.9612155       1.6579900       66.485494
      -16.026070      0.38006343       1.6369156       77.374544
      -15.884763    -0.020421918      0.92819978       109.98046
      -15.569148     -0.14846984       1.5950703       92.419142
      -17.644458       1.3610146       1.5286061       86.449471
      -15.522165       1.1497363       1.5230775       101.13497
      -15.484052    -0.068706906       1.1913568       92.502208
      -15.919255       1.6626581       1.3027774       87.514169
      -15.642731      0.26336930      0.56179197       122.43581
      -15.165205      0.30925878       1.3997667       76.246400
      -15.871136      0.38584740      0.79554925       122.32514
      -15.258864      0.71567997       1.0250878       115.41961
      -15.881192       3.0938000       1.3451667       76.570711
      -13.885913      -1.0116852       1.5599671       118.17684
      -15.893334       1.2884942       1.3586351       94.602241
      -15.682211     -0.47726180       1.0923998       100.61504
      -17.191458       2.6210901       1.0510864       90.089232
      -15.079987     -0.72379398       1.5266413       95.564145
      -13.122990     -0.99503091       2.1838158       45.738982
      -14.856878      0.43023849       1.0063534       144.77861
      -14.950415     -0.69315383       1.5091452       99.248919
      -15.881231      0.90499159       1.7192587       74.445428
      -17.401950       3.0149186       1.1114254       108.05176
      -15.632253      0.42024065       1.1367620       113.42974
      -13.760968      0.41224139       1.5208758       93.621982
      -15.087964    -0.052990508       1.9676620       57.121155
      -15.404893      0.29157128       1.1640652       114.79022
      -15.506633       1.4845213       1.7754928       55.196989
      -15.657785       1.1588336       1.4370359       95.732275
      -16.256197       1.7209112       1.2582409       88.813788
      -15.478998    0.0037153402       1.0998974       116.07249
      -15.885045       1.2639595       1.3258645       97.947398
      -13.654660      0.16346624       1.7736967       82.505052
      -15.646506      0.66704573       1.3575957       88.990021
      -15.285075      0.77370708       1.0700950       110.39084
      -15.801854     -0.54889469       1.3500631       113.70142
      -16.092199       1.9221328       1.4985662       75.392547
      -14.379574     -0.28407013       1.1975699       72.026738
      -14.000915     -0.65499880       1.9658169       97.269475
      -13.307008      -1.0257805       1.4416675       116.71539
      -16.524798       1.0696974       1.2863827       94.249730
      -15.485123      0.59580537       1.5661022       86.850997
      -15.651554      0.38033489       1.9800539       63.273193
      -16.757839       1.5486198       1.2231697       89.785301
      -13.363898      -1.7220478       1.2622953       114.57941
      -15.628020      0.44748827       1.3560269       99.896114
      -15.405227      0.73146232       1.2648083       97.765935
      -14.149149     -0.28934847       1.5057259       105.08938
      -15.008150     -0.49297681       1.7681873       107.10602
      -14.319939      0.31074069       1.3561497       97.441637
      -16.271041       2.4074595       1.3792749       64.896404
      -15.221906       1.1253760       1.2484606       100.58651
      -16.612224      0.84354783       1.5553506       87.101887
      -15.529453       1.2483696       1.1701648       85.621457
      -15.544948      0.49759549       1.1823990       103.48226
      -13.811364      -1.3484545       1.3577286       111.47362
      -16.329699       1.3513954      0.95794747       88.097267
      -14.076173      0.64008331       1.9227922       95.103371
      -16.244972      0.48521634       1.5213416       65.923448
      -15.811642      0.32293691       1.4329472       100.36741
      -14.588499     -0.38742552       1.8143838       85.584580
      -14.926139      0.66454759       1.4201814       89.556474
      -15.665977      0.55904864       1.1393359       82.216645
      -14.354472     -0.44466415       1.4509518       86.112663
      -15.267282     -0.69474579       1.0852417       105.53708
      -14.913343      0.38701953       1.5943965       88.801210
      -17.321340       2.2009791       1.4535270       67.872326
      -15.458831      0.66574179      0.95170863       78.502949
      -15.233633     -0.58228958       1.2416901       106.71360
      -13.788634     -0.20759945       1.4347342       110.08412
      -14.376374     -0.90927824       1.0306528       129.39928
      -16.862792     0.017458528      0.98188831       108.01337
      -16.248328       1.0266635       1.6226766       76.648860
      -16.459115       1.3833195       1.0121651       100.21987
      -16.222130    -0.012788292       1.7510134       66.504431
      -15.284133      0.27263211       1.3603253       120.13863
      -16.520044       2.0579466      0.99850206       101.88099
      -15.784382       1.4026961      0.88289021       123.68726
      -16.332921       2.3062094       1.1358380       94.605427
      -17.304514       1.3095248       1.1065179       92.467880
      -16.841644       1.4677182       1.5454628       84.624800
      -15.886001     0.077663743       1.0283122       92.980995
      -14.724715      0.88484009       1.5543087       94.903213
      -16.401872     0.068400442       1.6295834       86.924295
      -15.850654      0.51184281       1.3682762       100.39969
      -13.992548     -0.43295942       1.1469185       92.086196
      -14.830645    -0.037630384      0.78194454       102.96200
      -16.091977       1.1347950       1.4938191       92.762548
      -15.683466       1.3797148       1.0143213       110.39949
      -16.323698      0.38898786       1.2607792       106.21721
      -15.858388     -0.75988865       1.4899033       78.542411
      -15.078870     -0.17098996       1.4123007       83.771445
      -15.634586      0.86522442       1.7188857       84.150353
      -15.081666      0.27957045      0.89818951       117.13715
      -15.609852      0.62197623       1.3335154       85.690062
      -15.413143      0.56527090       1.6275573       89.747614
      -16.466714       1.6347444       1.1836115       74.181944
      -16.670383       1.1821001       1.1061477       118.60955
      -13.899970     -0.51162328       1.3499013       120.49755
      -15.972448      0.18819104       1.2445894       123.68421
      -13.791146      -1.3620633      0.89528318       126.97610
      -15.064964     -0.28045327       1.6075731       79.423601
      -14.939979      -1.4722026       1.4885343       83.364517
      -14.359437      0.78585033       1.6720094       73.302412
      -13.815193    -0.084162805       1.3455014       108.03171
      -18.127892       2.8579522      0.93641659       118.55826
      -16.037846      0.70001226       1.1408830       111.06896
      -13.031164      -1.4074954       1.4799219       100.33877
      -13.218976      -1.0333155       1.3470853       118.08801
      -16.841518       1.4512996       1.6272335       79.921010
      -16.224135      0.56969515       1.0256730       104.29636
      -15.616181      0.93875784       1.0890770       95.555153
      -15.380719       1.0976381       1.7539979       71.317570
      -13.509356      -1.0810393       1.3356438       112.40194
      -16.215228       1.2265577       1.0886258       97.822457
      -14.106211     -0.27863274       2.0527996       81.411396
      -16.381469       1.0465469       1.1246717       115.23996
      -14.785549     -0.10148239       1.4697012       97.093085
      -16.213768       1.4398113       1.2764867       96.877890
      -13.503125     -0.80357447       1.7042737       107.21031
      -15.524057       1.6645381       1.4840157       69.070046
      -17.275980       1.6088752       1.3297248       64.789753
      -15.591744       1.4015280       1.3694888       89.369055
      -15.548654     -0.43528190       2.3758144       47.095598
      -15.542183    -0.068958050       1.4719635       104.71446
      -15.014443      0.23005477       1.5534891       109.50592
      -15.597635      0.10706970       1.4492726       98.352546
      -16.338270      0.76058966       1.5246806       74.213855
      -15.159094      0.30692365       2.1953555       100.08629
      -15.527033       1.1125762       1.0356232       96.133331
      -15.417329    -0.070017164       1.3679294       90.845260
      -15.239467      0.55559627       1.6098551       94.466157
      -15.462333     -0.32320714       1.2895935       87.178199
      -14.684967     -0.83763969       1.0057263       102.32983
      -14.537440     -0.49421590      0.74651246       134.38916
      -16.569811       1.2994320       1.2891276       100.10941
      -15.964020       1.4076806       1.5222371       86.438124
      -17.186051       1.5915325       1.0142211       115.25741
      -17.133812       1.8117840      0.99741683       106.89494
      -16.575261       1.8103683       1.2538390       68.067710
      -13.374775      0.59168240       1.3494167       92.525505
      -16.935533      0.67504442       1.2156404       121.62474
      -16.631025       2.0312598       1.0900508       79.427987
      -14.672653     -0.99814837       1.2820890       106.32159
      -15.524557      0.78952442       1.3640278       102.31815
      -14.454883      0.37953118       1.5034249       96.728824
      -14.941202      0.33353450       1.6052780       85.084542
      -13.982963      -1.6151196       1.5329510       115.09383
      -16.243877       1.7514186      0.88609636       133.51869
      -14.831538       1.2432168       1.8077821       100.47466
      -16.661460       1.4699861       1.2480972       89.429915
      -15.211310     -0.16781463       1.4886559       110.76503
      -16.945167       2.0617275       1.3528458       56.362985
      -14.150066      -1.3464116       1.2893670       125.53848
      -16.491659       1.3897280      0.74477970       95.001215
      -16.139733       2.2961857       1.4131916       86.183096
      -15.807243      0.59649757       1.2650910       108.45916
      -15.807479     -0.63377748       1.1823407       108.44775
      -15.929951       1.2984276      0.60999848       124.54332
      -14.651837      0.73362755      0.48857577       129.91768
      -13.821809    -0.072003617       1.2852897       107.97096
      -14.586012      0.38219738       1.6195836       99.432142
      -15.177928      0.79440783      0.92681802       118.08396
      -14.123273     -0.90521317       1.5631485       86.488689
      -16.078694      0.42624903       1.6477831       64.771960
      -15.513515      0.88047168       1.6821802       65.634538
      -14.324319     -0.47904868       1.6927721       101.33010
      -16.222147       2.0057572       1.0806828       76.550741
      -15.631374      0.45873752      0.69751112       113.88582
      -15.675574      0.83662103      0.93523075       117.15985
      -16.114847       1.0474826       1.6190016       83.598812
      -13.938699    -0.097630708       1.3041791       110.22537
      -15.667174      0.28628288      0.72942788       144.04294
      -15.959098      0.98569381       1.4583310       89.931029
      -14.986653     -0.79777706       1.8694478       65.285538
      -15.267338     -0.77124462       1.5031773       88.828185
      -15.975916       1.1720154      0.95785115       112.07254
      -14.392037      -1.0765107       1.8522239       110.59774
      -16.348238       1.0024281      0.95644103       112.80517
      -15.128599     -0.22243532       1.1512557       109.63015
      -16.668225       2.2101707       1.6751453       112.28591
      -15.484108     -0.60046739       1.1466897       102.22610
      -15.802761     -0.71893485       1.4831429       106.68722
      -15.751272     -0.36544487       1.5806990       91.215524
      -15.190742     -0.47295268       1.8482588       79.630705
      -16.461762       2.1385652       1.1104920       80.360022
      -16.532405       2.2781460      0.90238879       105.21457
      -15.987846       2.2984894       1.2428831       75.851781
      -15.303729     0.085047953       1.3996247       82.478830
